,Product ID,Review ID,Company,Review,Stars,Overall Review
962,87,1,Tecno,Delived time good .But I purchase light blue . received only blue,1,Positive
963,87,2,Tecno,Delived time good .But I purchase light blue . received only blue,1,Positive
964,87,3,Tecno,Delived time good .But I purchase light blue . received only blue,1,Positive
965,87,4,Tecno,Delived time good .But I purchase light blue . received only blue,1,Positive
966,87,5,Tecno,Delived time good .But I purchase light blue . received only blue,5,Positive
967,88,1,Redmi,very fast delivery .. seller is very good .. original product thanks alot... delivery date is 21 but i receive it on 17 .. i order in black but this is blue bcz black is not available. if you dont have so kindly mention out of stock but no problem again thnkx🥰,5,Positive
968,88,2,Redmi,#1111 i am very happy,5,Positive
969,88,3,Redmi,acha mobile hai behtar sealer hai thanks draz team,5,Positive
970,88,4,Redmi,nice work,5,Positive
971,88,5,Redmi,Genuine product totally recommend,5,Positive
972,88,6,Redmi,awesoem ... marvellous ..just looking like a wooww... . great seller ..,1,Neutral
973,88,7,Redmi,mobile battery timing is very bad....only 4 hours battery timings,1,Neutral
974,88,8,Redmi,mobile battery timing is very bad....only 4 hours battery timings,1,Neutral
975,88,9,Redmi,mobile battery timing is very bad....only 4 hours battery timings,5,Positive
976,89,1,Xiaomi,"Amazing phone in that price, highly recommend",5,Positive
977,89,2,Xiaomi,"Amazing phone in that price, highly recommend",5,Positive
978,89,3,Xiaomi,"Amazing phone in that price, highly recommend",5,Positive
979,89,4,Xiaomi,"Amazing phone in that price, highly recommend",5,Positive
980,89,5,Xiaomi,"Amazing phone in that price, highly recommend",5,Neutral
981,90,1,Xiaomi,zabardast 👍🏻,5,Neutral
982,90,2,Xiaomi,zabardast 👍🏻,5,Neutral
983,90,3,Xiaomi,zabardast 👍🏻,5,Neutral
984,90,4,Xiaomi,zabardast 👍🏻,5,Neutral
985,90,5,Xiaomi,zabardast 👍🏻,5,Positive
986,91,1,VGOTEL,nice packing zbrdst chez culty kmal pin pack,5,Positive
987,91,2,VGOTEL,Very good product 👍👍👍,5,Positive
988,91,3,VGOTEL,It's good.... I like it,5,Positive
989,91,4,VGOTEL,wow zabardst mobile good quality bhut acha mobile ha ma n 2 mobile order kia thy dono hi bhut achy ay thanks draz thanks seller,5,Positive
990,91,5,VGOTEL,Very good product 👍👍👍,5,Positive
991,91,6,VGOTEL,the product is the same as shown ... but the amazing part is your delivery time is so fast ... I didn't expect this 😯... btw overall your product is good .. JazakAllah,5,Positive
992,91,7,VGOTEL,It's good.... I like it,5,Positive
993,91,8,VGOTEL,"I bought the mobile for a colleague of mine, he loved the mobile, especially with the functions in the price range of 32k, he was more than satisfied.",5,Positive
994,91,9,VGOTEL,fast delivery very nice phone,5,Positive
995,91,10,VGOTEL,"Good value of money at this price. Honest seller, send pin pack mobile. recommended seller. thanks 👍 Daraz 💕....and seller too.",5,Positive
996,91,11,VGOTEL,very fast dilivery service and the mobile is also best,5,Positive
997,91,12,VGOTEL,"Working great, thank you",5,Positive
998,91,13,VGOTEL,Awesome parking.delievery on time.❤️😍,4,Positive
999,91,14,VGOTEL,Best quality fast delivery Good price. Satisfy from this order thank you,1,Neutral
1000,91,15,VGOTEL,I ordered black.so why did u delivered green,5,Positive
1001,92,1,INFINIX,Nice product. Supplier is supportive. But not satidfied with the delivery which was very late,5,Positive
1002,92,2,INFINIX,Box quality and phone quality was 5/5 and seller is very nice delivery was before the given date 22 Nov and I received it today 19 Nov thanks daraz and this seller until now I didn't find any issue on this phone I will keep u guys updated I hope i find no I issue good luck to the seller 🫰may Allah give u success🏆💪 and this phone has bypass and reverse charging option also ❤️‍🔥❤️‍🔥❤️‍🔥,5,Positive
1003,92,3,INFINIX,We are satisfied this product and fast dekiwary,5,Positive
1004,92,4,INFINIX,best phone in this range but its tooo heavy,5,Positive
1005,92,5,INFINIX,We are satisfied this product and fast dekiwary,5,Negative
1006,92,6,INFINIX,Mujy Infinix note 30 pro set lana hy jis ki vaja sa ma na ya return kia hy is ma warless charger ni,5,Positive
1007,92,7,INFINIX,Received in short time. Very good product. Seller is very responsive,5,Negative
1008,92,8,INFINIX,Set Hang hota h..or Batry timing is bad,5,Positive
1009,92,9,INFINIX,nice mobile and timely received.,5,Positive
1010,92,10,INFINIX,amazing,3,Positive
1011,92,11,INFINIX,satisfied,5,Positive
1012,93,1,Samsung,Best seller original product thanks daraz,5,Positive
1013,93,2,Samsung,Best seller original product thanks daraz,5,Positive
1014,93,3,Samsung,Best seller original product thanks daraz,5,Positive
1015,93,4,Samsung,Best seller original product thanks daraz,5,Positive
1016,93,5,Samsung,Best seller original product thanks daraz,5,Positive
1017,94,1,Tecno,Very thankful Daraz and seller product recive original and same as pics Thanks,5,Positive
1018,94,2,Tecno,Good product in this price. very sleek and smart design,3,Negative
1019,94,3,Tecno,I ordered White color phone and paid upfront to daraz and then the seller sent this black color cz white was not available with him. Extremely bad on part of the seller.,5,Positive
1020,94,4,Tecno,Nice fast delive.ry.#Daraz (🫡❤️✌️)@Daraz,3,Negative
1021,94,5,Tecno,I ordered White color phone and paid upfront to daraz and then the seller sent this black color cz white was not available with him. Extremely bad on part of the seller.,5,Positive
1022,96,1,Sparx,"good hai, body achi hai performance b achi hai but camera result guzare laik hai",5,Positive
1023,96,2,Sparx,Thank you so much😊 amazing product Thanks daraz🥰,5,Positive
1024,96,3,Sparx,good product nice mobile in this price.good expiries. seller very nice man. thanks draz.,5,Positive
1025,96,4,Sparx,great experience,5,Positive
1026,96,5,Sparx,"wow yar es price main behtareen mobile ,better day Redmi note12 ,I am iphone12 pro m ax user but medrange main to wah yar",5,Positive
1027,96,6,Sparx,good product nice mobile in this price.good expiries. seller very nice man. thanks draz.,5,Positive
1028,96,7,Sparx,Bhttttttttttt zyada best phone hai amazing ❤❤❤❤Date se 3 days phly received hua I'm very happy ❤❤❤❤❤❤❤❤❤❤❤❤🥰🥰😍😍😍😍,5,Neutral
1029,96,8,Sparx,thanx seller delivered very fast,5,Neutral
1030,96,9,Sparx,zabardast,3,Negative
1031,96,10,Sparx,I ordered blue color but received mint color and quality of the product is not that good.,3,Negative
1032,97,1,SPARX,"price was reasonable but the quality of the phone is low. wifi doesn't work on it properly also it gets heated up quickly. just for normal use but at least wifi should work properly. also after returning the phone, they didn't send back the handfree.",5,Positive
1033,97,2,SPARX,Quick delivery. accurate product. good experience.,3,Positive
1034,97,3,SPARX,just fine,5,Positive
1035,98,1,Xiaomi,No Reviews,5,Positive
1036,99,1,itel,Zbrdst......Same as mentioned......Full Paisa Wasool Trusted Seller,5,Positive
1037,99,2,itel,good mobile price itel s23 only draz pk,5,Positive
1038,99,3,itel,very good mobile in economical price. the same product received which was ordered. we appreciate timely delivery.,5,Positive
1039,99,4,itel,jasa dkha h wsa hii mila thank you daraz. 😊,5,Positive
1040,99,5,itel,masha Allah g bhot acha fon hai seller b bhot responsible hai.bhot shukriya seller bhot shukriya Daraz .i highly recommend seller. photo uploading main problem a rha hai sorry.,5,Positive
1041,99,6,itel,good 👍 well package everything is good,5,Positive
1042,99,7,itel,Excellent 👍👍👍,5,Positive
1043,99,8,itel,Excellent Bohat khoob,5,Positive
1044,99,9,itel,sub behtreen ha,5,Positive
1045,99,10,itel,Good,5,Negative
1046,99,11,itel,Good,5,Negative
1047,100,1,Xiaomi,Fast and furious type delivery service. I received original product. highly recommended to this saler.,5,Negative
1048,100,2,Xiaomi,Fast and furious type delivery service. I received original product. highly recommended to this saler.,5,Negative
1049,100,3,Xiaomi,Fast and furious type delivery service. I received original product. highly recommended to this saler.,5,Negative
1050,100,4,Xiaomi,Fast and furious type delivery service. I received original product. highly recommended to this saler.,5,Positive
1051,100,5,Xiaomi,Fast and furious type delivery service. I received original product. highly recommended to this saler.,5,Positive
1052,101,1,Infinix,No Reviews,5,Positive
1053,102,1,Samsung,Thanks 👍 to seller and Thanks to rider very fast delivery 🚚 Thank you so much ♥️ i also uploaded unboxing video on YouTube Thank you Daraz,5,Positive
1054,102,2,Samsung,good experience as usual I received original product with brand warranty card packed and intact box 😘,5,Negative
1055,102,3,Samsung,The mobile phone was in best condition as it was delivered. I'm satisfied by this service and its highly recommended. My phone is working in best condition 💯✨️,5,Positive
1056,102,4,Samsung,assalam u alikum origna samsung phone with 1 year warranty . value fo money . all functions working and tested .recomemded. android 13.0 updated🤩🤩,5,Positive
1057,102,5,Samsung,Buhut achaa mobile hy.good experience. fingerprint lock nahi hy. face lock huta hy. fast charging hy or battery 2 din chalti hy.100 charger huny k bad 15 minutes tak 100 he rahta hy. es sy zeyada tareef k leay mery pass words nahi .,5,Positive
1058,102,6,Samsung,its an awesome.phone celler was also good within two days i have got it and its origional 🤩😍,5,Negative
1059,102,7,Samsung,good experience as usual I received original product with brand warranty card packed and intact box 😘,5,Positive
1060,102,8,Samsung,Best Quality & extra ordinary quick delivery. 💯 recommended. Thanks to Daraz & seller. 👍,5,Positive
1061,102,9,Samsung,sir warranty card not available in parsel I am very upset reply me how can I get mobile warranty card reply me I receive mobile Friday date 27.10.2023,5,Positive
1062,102,10,Samsung,Original product with official seal received with safe packing with in 2 days after placing order. Also got Daraz voucher discount and EMI facility from my bank. 👍 Daraz.,5,Positive
1063,102,11,Samsung,Delivered sealed and brand new phone as committed Received on time Thanks to the seller,5,Positive
1064,102,12,Samsung,Best Quality and service but . Management lazy hai q k mene Credit Card pay ly hai instalment pay wo inhone invoice nahe bheja Alfalah Bank ko Kindly Apny Management Services ko Strong karen,5,Positive
1065,102,13,Samsung,"Well packed, Timely delivered and same thing as mentioned with all acessories. Highly recommended. Thanks Sellers, Thanks Daraz",5,Positive
1066,102,14,Samsung,thanks Seller awesome respond behtreen delivery timing also behtreen service thanks daraz,5,Neutral
1067,102,15,Samsung,100% original PTA approved mobile seller b good hy,5,Positive
1068,103,1,Tecno,excellent product. recieved within a week.. thank you Daraz and Seller,5,Positive
1069,103,2,Tecno,Delivery in 2 days & remarks 10/10,5,Positive
1070,103,3,Tecno,I greet such honest trader because of delivery at time and geniune product.Infinite thanks.May Allah you live long and progress by leaps and bounds.,5,Neutral
1071,103,4,Tecno,Good seller best products sell number 1 quality Good bless you,5,Positive
1072,103,5,Tecno,product quality is so good 👍🏻 highly recommend 🥰,5,Positive
